"d_codigo";"d_asenta";"fk_c_CP"
38253;"Felipe angeles";11035
38253;"Insurgentes";11035
38253;"Lomas Verdes";11035
38254;"Bellavista";11035
38254;"Juan Mendoza Rangel (Ejidal Zuñiga)";11035
38254;"San Nicolas";11035
38255;"La Esperanza";11035
38255;"San Antonio de las Maravillas";11035
38255;"San Jose de Merino";11035
38255;"Tejada";11035
38255;"Franco";11035
38255;"San Jose de Manantiales";11035
38256;"San Jose del Sauz";11035
38260;"Rivera del Rio";11044
38260;"Villagran Centro";11044
38260;"Insurgentes";11044
38260;"Las Flores";11044
38260;"Revolucion";11044
38260;"Deportiva";11044
38260;"Independencia";11044
38260;"Planetaria";11044
38260;"Emiliano Zapata";11044
38260;"Renacimiento";11044
38260;"La Venta";11044
38260;"Arboledas";11044
38260;"Alameda y Unidad Deportiva Norte";11044
38260;"Navarrete";11044
38260;"Las Hadas";11044
38260;"San Juanita";11044
38260;"Magisterial";11044
38260;"San Jose";11044
38260;"Las Villas";11044
38260;"Satelite";11044
38260;"Valle de La Venta";11044
38260;"La Purisima";11044
38260;"Villas del Sol";11044
38260;"Guadalupe";11044
38260;"Ampliacion Guadalupe";11044
38260;"Ampliacion La Purisima";11044
38260;"Corregidora";11044
38260;"El Poder";11044
38260;"La Esquina";11044
38260;"San Antonio";11044
38260;"Metropolitana";11044
38273;"San Isidro Cerro Gordo";11044
38280;"San Antonio el Chico";11044
38294;"Cerrito de las Yerbas";11044
38295;"El Huizachal (El Parral)";11044
38295;"El Tajo del Parral (Teneria de Valdez)";11044
38300;"Cortazar Centro";11011
38315;"Primero es Cortazar";11011
38317;"Chapingo";11011
38317;"Guanajuato";11011
38317;"San Miguel";11011
38317;"Valle de las Espinas";11011
38320;"Dos Plazas";11011
38320;"Del Valle";11011
38320;"Del Rio";11011
38320;"Nueva del Valle";11011
38322;"Valle Hermoso";11011
38322;"El Molinito";11011
38322;"Los angeles";11011
38322;"San Diego";11011
38324;"Ejidal";11011
38324;"Union de Colonos";11011
38324;"Villas de Cortazar";11011
38324;"Del Bosque";11011
38329;"El Fresno";11011
38330;"Los alamos";11011
38337;"Villas de San Cristobal";11011
38342;"La Perla";11011
38342;"Magueyes";11011
38343;"La Palma";11011
38344;"San Francisco";11011
38344;"Nueva San Francisco";11011
38344;"Las Flores";11011
38345;"Nueva Rosales";11011
38346;"Rosales";11011
38346;"San Vicente";11011
38349;"Burocrata";11011
38349;"El Peral";11011
38350;"Carrillo Puerto";11011
38356;"El Pipila";11011
38357;"Fray Elias Nieves";11011
38358;"Cerrito Colorado";11011
38359;"Alameda";11011
38360;"Jacinto Lopez";11011
38360;"Fray Daniel Patiño Moreno";11011
38360;"Agua Caliente";11011
38362;"Panamericana";11011
38362;"Santa Fe";11011
38363;"La Palma II";11011
38373;"La Esperanza";11011
38373;"Joyas de Corralejo";11011
38390;"La Españita";11011
38395;"La Calzada (La Olla)";11011
38400;"Valle de Santiago Centro";11042
38403;"Camembaro";11042
38403;"La Haciendita";11042
38403;"Granados";11042
38403;"La Gallega";11042
38403;"Isabel la Catolica";11042
38403;"La Gallega";11042
38404;"Morelos";11042
38404;"Las Fuentes";11042
38404;"El Prado";11042
38404;"Los Pinos";11042
38404;"Luis Donaldo Colosio";11042
38404;"San Jose";11042
38404;"Santiago UCOC 1";11042
38404;"Santiago UCOC 2";11042
38404;"Santiago UCOC 3";11042
38404;"Valle Dorado";11042
38405;"Labradores";11042
38405;"Ranchos Unidos";11042
38405;"El Chorrito";11042
38405;"Francisco Villa";11042
38405;"Ignacio Ramirez";11042
38405;"San Juanito";11042
38406;"Emiliano Zapata";11042
38406;"Lindavista";11042
38406;"El Socorro";11042
38406;"Jarron Azul";11042
38406;"Miravalle";11042
38406;"Molinito del Cerrito";11042
38407;"Santiago Malpais";11042
38407;"20 de Noviembre";11042
38407;"Magisterial";11042
38407;"Malpais";11042
38407;"7 Luminarias";11042
38407;"Lagunilla de Malpais";11042
38407;"Ampliacion 20 de Noviembre";11042
38407;"Ecologista";11042
38410;"Emiliano Zapata (La Nopalera)";11042
38413;"Ampliacion las Estacas (Fuerte Apache)";11042
38417;"El Triangulo";11042
38420;"San Ignacio de San Jose Parangueo";11042
38420;"Mogotes de San Jose Parangueo";11042
38420;"Nueva de San Antonio de Mogotes";11042
38420;"Primavera (San Ignacio)";11042
38420;"Crucero de Mogotes";11042
38420;"El Crucero de la Presa";11042
38424;"Rancho de Guantes";11042
38424;"Ranchito de Paredones";11042
38425;"Nueva de Guantes";11042
38426;"San Isidro de Pitahayo";11042
38426;"La Esperanza";11042
38426;"Los Pinos";11042
38426;"El Molinito";11042
38426;"Miraflores (La Gachupina)";11042
38430;"De Guadalupe (Guadalupe de Copales)";11042
38433;"Loma Linda de Copales";11042
38434;"Benito Juarez";11042
38453;"Ranchos Unidos";11042
38453;"Ampliacion Colonia del Chorrito";11042
38453;"Hoya de Cintora (La Hoya de Arriba)";11042
38453;"Hoya de alvarez";11042
38453;"Solidaridad";11042
38455;"San Jose de Araceo";11042
38455;"El Calvario";11042
38455;"Santiago Apostol";11042
38456;"Rojas";11042
38456;"El Nacimiento";11042
38463;"Chihuindo";11042
38463;"El Pithayo";11042
38470;"Jaral del Progreso Centro";11018
38473;"Posito Santo";11018
38473;"Mezquite Ancho";11018
38474;"Hacienda del Carmen";11018
38474;"Hacienda Del Rincon";11018
38474;"Del Valle";11018
38474;"Del Rio";11018
38475;"10 de Abril";11018
38475;"Emiliano Zapata";11018
38476;"Alqueria";11018
38476;"Felipe angeles";11018
38476;"Los Pedregales";11018
38476;"Lazaro Cardenas";11018
38476;"Mogote del Gallo";11018
38477;"Las Flores";11018
38477;"Predio Las Esperanzas";11018
38483;"De la Cruz";11018
38484;"El Colorado";11018
38484;"El Tecolote";11018
38493;"De Fuentes (Las Colonias)";11011
38493;"Guadalupe";11011
38493;"Piedra Clavada";11011
38494;"Los Laureles";11011
38495;"Alameda San Jose de los Amoles";11011
38495;"Rinconada del Camino Viejo";11011
38495;"La Fortaleza";11011
38495;"Los Reyes";11011
38496;"Vista Hermosa";11011
38499;"Manantiales";11011
38499;"San Nicolas de Manantiales";11011
38500;"Apaseo el Alto Centro";11004
38503;"Benito Juarez";11004
38503;"Centro Dos";11004
38503;"Ejido Apaseo el Alto";11004
38504;"Santa Elena Norte";11004
38505;"Santa Elena Sur";11004
38505;"Emiliano Zapata";11004
38506;"La Mesita";11004
38507;"San Rafael del Rejalgar";11004
38507;"Manuel Avila Camacho";11004
38507;"18 de Diciembre";11004
38514;"La Conquista y los Betunes";11004
38524;"Prolongacion Lerdo de Tejada";11004
38540;"Jerecuaro Centro";11019
38542;"Niños Heroes";11019
38542;"Loma Plaza Martinez";11019
38542;"Los Laureles";11019
38542;"Los organos";11019
38542;"San Miguel";11019
38542;"El Cerrito";11019
38542;"Vista Hermosa";11019
38542;"Los Zapotes";11019
38543;"La Virgencita";11019
38543;"Loma Linda";11019
38543;"Reivindicacion";11019
38543;"Loma Verde";11019
38543;"El Calvario";11019
38544;"Chalmita";11019
38544;"Rinconada de los Sabinos";11019
38544;"Aguilar y Maya";11019
38544;"El Plan";11019
38544;"El Plan de Pantoja";11019
38544;"Rivera";11019
38544;"El Bordito";11019
38545;"Juan Silva";11019
38550;"Jimenez";11019
38567;"El Cerrito (Las Palmas)";11019
38574;"El Banco";11019
38578;"El Terrero";11019
38578;"El Arenal";11019
38590;"Bodo";11010
38590;"Las Arboledas";11010
38590;"Magisterio AC";11010
38590;"Coroneo Centro";11010
38600;"Acambaro Centro";11002
38600;"Independencia";11002
38610;"Loma Bonita";11002
38612;"El Mirador";11002
38612;"El Vergel";11002
38613;"La Vega del Socorro";11002
38613;"Villas del Sol";11002
38614;"Las Flores";11002
38614;"Loma Dorada";11002
38620;"Rancho Grande";11002
38623;"El Derramadero";11002
38625;"Los Laureles";11002
38630;"Guadalupe";11002
38630;"Benjamin Mendez";11002
38630;"Solidaridad Ferrocarrilera";11002
38630;"Girasoles";11002
38630;"Malayas II";11002
38640;"Las Arboledas";11002
38642;"Valle de Acambaro";11002
38650;"La Cantera";11002
38650;"Lomas Verdes";11002
38650;"Chicoazen";11002
38650;"Vista Hermosa";11002
38650;"Los Pinos";11002
38652;"22 de Marzo";11002
38653;"Vista Alegre";11002
38653;"La Cima";11002
38654;"La Soledad";11002
38660;"Catalina Gomez de Larrondo";11002
38664;"Enrique Velasco Ibarra";11002
38670;"San Isidro 1";11002
38670;"San Isidro 2";11002
38672;"Paraiso Dorado";11002
38673;"Pedregal de los alamos";11002
38674;"Los Sauces";11002
38675;"La Laja";11002
38676;"Everardo Morales";11002
38676;"06 de Abril";11002
38676;"Eduardo Morales Herrejon";11002
38679;"Las Malayas";11002
38680;"Emilio Carranza";11002
38683;"Camelinas";11002
38683;"Luis Echeverria";11002
38683;"Las aguilas";11002
38683;"Agricola Oriental";11002
38683;"Jacarandas";11002
38683;"La Cañada";11002
38689;"Rio Blanco";11002
38700;"Tarimoro Centro";11039
38701;"Francisco Villa";11039
38702;"El Cerrito (FOVISSSTE)";11039
38702;"Francisco Aguilera";11039
38703;"Emiliano Zapata";11039
38704;"Las Flores";11039
38705;"Magisterio";11039
38706;"Cañada de Tirados de Abajo";11039
38708;"Cañada de Tirados de Arriba";11039
38708;"El Aguacate";11039
38715;"Providencia de Cacalote";11039
38725;"Charco Largo";11039
38730;"San Pedro";11002
38730;"San Francisco Paracuaro";11002
38735;"Isaias Zuñiga (Colonia Ramirez)";11002
38736;"Las Maravillas";11002
38740;"La Guadalupana";11002
38740;"Pinos de Inchamacuaro";11002
38740;"San Rafael";11002
38754;"San Pedro (La Placa)";11002
38755;"Loma Linda";11002
38760;"La Loma";11002
38763;"Buenavista";11002
38764;"San Antonio";11002
38764;"La Laja";11002
38765;"El Paraiso";11002
38765;"Campamento Presa Solis";11002
38766;"San Miguel";11002
38770;"San Isidro";11002
38770;"El Cuije";11002
38770;"La Puerta del Monte";11002
38770;"Parcialidad";11002
38785;"Mexico Nuevo";11002
38786;"Las Antenas";11002
38787;"La Esperanza (Hilario Hernandez)";11002
38787;"Las Malayas (La Providencia)";11002
38787;"Llano del Derramadero";11002
38787;"Los alamos";11002
38790;"Tarandacuao Centro";11038
38794;"El Carmen";11038
38794;"Las Flores";11038
38794;"El Pedregal";11038
38794;"Guanajuatito";11038
38794;"Las Lomas";11038
38800;"Moroleon Centro";11021
38810;"Hidalgo";11021
38810;"Fundadores de Moroleon";11021
38810;"El Comin";11021
38817;"El Llanito";11021
38820;"El Progreso";11021
38823;"Las Flores";11021
38823;"Modelo";11021
38825;"Lomas del Valle";11021
38825;"Nuevo Moroleon";11021
38826;"Valle Montaña (Vista Bella)";11021
38827;"Villas del Sur";11021
38827;"Los alamos";11021
38830;"El Chayote";11021
38830;"Insurgentes";11021
38833;"Rinconada de Ensueño";11021
38834;"La Noria";11021
38834;"Valle de Sur";11021
38835;"El Jardin";11021
38835;"Los Jazmines";11021
38835;"Las Americas";11021
38835;"Los Laureles";11021
38836;"El Planchon";11021
38836;"La Presa";11021
38836;"Los angeles";11021
38836;"El Jinete";11021
38837;"Los Sauces";11021
38837;"Curumbatio";11021
38837;"El Bordo";11021
38840;"El Terrero";11021
38840;"San Andres";11021
38844;"San Lucas";11021
38844;"La Escobetilla";11021
38845;"Eduardo Zamudio";11021
38845;"Union de Colonos El Terrero";11021
38845;"Valle Girasoles";11021
38848;"Las Arboledas";11021
38848;"Villas de San Vicente";11021
38848;"Voluntarios de Moroleon";11021
38850;"Niños Heroes";11021
38853;"Aviacion Civil";11021
38853;"Los Constituyentes";11021
38854;"Villas de Guadalupe";11021
38855;"Los Tepames";11021
38855;"San Jorge";11021
38860;"El Ranchito";11021
38860;"Potrerillo I";11021
38860;"Potrerillo II";11021
38860;"Las Camelinas";11021
38863;"San Agustin";11021
38863;"Fuentes del Pedregal";11021
38863;"Lomas del Pedregal";11021
38864;"Pozo Blanco";11021
38864;"Valle Escondido";11021
38864;"Tierra y Libertad";11021
38864;"La Esperanza";11021
38864;"Union de Colonos El Jinete";11021
38865;"Prados Verdes";11021
38865;"Valle del Sol";11021
38866;"Moroleon 2000";11021
38866;"Union Libre Democratica";11021
38866;"Rincon del Romance";11021
38867;"Las Lomas";11021
38867;"Los Frutos";11021
38867;"Los Virreyes";11021
38868;"La Ortiga";11021
38868;"Morelos (el Pitayito)";11021
38868;"Rincones del angel";11021
38868;"Tabachines";11021
38868;"Los Aztecas";11021
38870;"La Manguita";11021
38870;"Manguitas del Valle";11021
38873;"Los Coyotes";11021
38873;"La Placita";11021
38874;"Los Pinos";11021
38874;"San Francisco";11021
38880;"Juana de Medina";11021
38887;"Lomas del Tepeyac";11021
38887;"Pico de Pajaro";11021
38887;"San Isidro 2a Seccion";11021
38900;"Celeste";11028
38900;"San Miguel";11028
38900;"Presa de San Juan";11028
38900;"Salvatierra Centro";11028
38900;"Loma Bonita";11028
38900;"Lazaro Cardenas";11028
38900;"Guanajuato";11028
38900;"Guadalupe";11028
38900;"Deportiva";11028
38900;"Los Viveros";11028
38900;"La Esperanza";11028
38900;"El Progreso";11028
38900;"Santa Anita";11028
38900;"alvaro Obregon";11028
38900;"San Cristobal";11028
38900;"Batanes";11028
38900;"La Angostura";11028
38900;"Buenos Aires";11028
38900;"Flores Magon";11028
38900;"Lomas Verdes";11028
38900;"Pedregal";11028
38900;"Nueva Huatzindeo";11028
38900;"Division del Norte";11028
38900;"San Juan";11028
38900;"Molino de Avila";11028
38900;"Nueva Glorieta";11028
38900;"Satelite";11028
38900;"Rancho Nuevo";11028
38904;"Los Arcos";11028
38904;"El Refugio (Rancho Nuevo)";11028
38904;"Estacion Guzman";11028
38905;"Manriquez";11028
38911;"Provincia";11028
38912;"La Lomita de San Jose del Carmen";11028
38940;"Yuriria Centro";11046
38943;"Las Palmas";11046
38944;"Campestre del Rio";11046
38944;"Wenceslao Victoria Soto";11046
38944;"Cruz Grande";11046
38944;"Independencia";11046
38944;"Proviste";11046
38944;"Yacatitas";11046
38944;"Niños Heroes";11046
38945;"San Juan";11046
38945;"Paseos de San Juan";11046
38945;"Unidad Deportiva";11046
38946;"5 de Mayo";11046
38946;"La Aldea";11046
38946;"Antiguo de la Cruz Colorada";11046
38946;"Las Flores";11046
38947;"Tepetates";11046
38947;"Lindavista";11046
38947;"Santa Maria";11046
38947;"Resplandor";11046
38947;"Guadalupana";11046
38950;"El Palo Dusal";11046
38955;"Mexico";11046
38956;"Del Armadillo";11046
38957;"Potrero Nuevo";11046
38960;"La Calera";11046
38960;"El Canario";11046
38963;"San Isidro Calera";11046
38965;"San Antonio";11046
38970;"Santiago Maravatio Centro";11036
38970;"El Eden";11036
38970;"Reforma";11036
38970;"El Baño";11036
38970;"La Noria";11036
38974;"Francisco Villa";11036
38974;"Los Arreola";11036
38974;"Morelos";11036
38980;"Uriangato Centro";11041
38982;"Independencia";11041
38982;"Lazaro Cardenas";11041
38982;"El Cuitzillo";11041
38982;"Juarez";11041
38982;"La Deseada de Abajo";11041
38982;"La Deseada de Arriba";11041
38983;"Manga del Pirul";11041
38983;"Las Peñitas";11041
38983;"La Mora";11041
38983;"Loma Linda";11041
38983;"Loma Bonita";11041
38983;"Las Aguilillas";11041
38983;"Los Pinos";11041
38983;"La Joyita";11041
38983;"Plaza Textil Bedolla";11041
38983;"Las Arboledas";11041
38983;"La Venadita";11041
38984;"Lindavista";11041
38984;"Nuevo Uriangato";11041
38984;"Plan de Ayala";11041
38984;"24 de Junio";11041
38984;"Francisco Villa";11041
38984;"Emiliano Zapata";11041
38984;"Agricola";11041
38984;"Magisterial";11041
38984;"Deportiva";11041
38986;"San Jose Cuaracurio";11041
38986;"Buenavista";11041
38986;"Los Portalitos";11041
38987;"La Peonia Residencial Campestre";11041
38990;"Calderon";11021
38994;"El Llavero";11021
39000;"Chilpancingo de los Bravos Centro";12029
39010;"Azteca";12029
39010;"Benito Juarez";12029
39010;"Bugambilias";12029
39010;"Caminos";12029
39010;"El Salado";12029
39010;"Electricistas";12029
39010;"Francisco Villa";12029
39010;"Guadalupe";12029
39010;"Haciendita Aeropuerto";12029
39010;"Hermenegildo Galeana";12029
39010;"La Sierrita";12029
39010;"Lazaro Cardenas";12029
39010;"PPS";12029
39010;"Santa Fe";12029
39010;"Hermanos Neri";12029
39010;"Simapa";12029
39010;"Luis Donaldo Colosio";12029
39012;"Colinas del Sur";12029
39013;"21 de Septiembre";12029
39014;"Nuevo Horizonte";12029
39014;"Santa Rosa";12029
39014;"San Jose";12029
39014;"Elias Naime Nemer";12029
39014;"10 de Abril";12029
39014;"STTAISUAG";12029
39014;"La Floresta";12029
39015;"CNOP Secc C";12029
39015;"Ignacio Manuel Altamirano";12029
39015;"Jose Maria Pino Suarez";12029
39015;"Juquila Oriente";12029
39016;"Inviso";12029
39016;"Ixquiapan";12029
39016;"Tlacaellel";12029
39016;"Lucia Alcocer de Figueroa";12029
39016;"Renovacion";12029
39016;"San Jose Chuchululuya";12029
39016;"San Rafael Norte";12029
39016;"Villas Tlalmeca";12029
39016;"Ampliacion Lazaro Cardenas";12029
39016;"Maria Dolores";12029
39016;"angel Aguirre Rivero";12029
39016;"La Ladera";12029
39016;"El Huajal";12029
39016;"4 de Marzo";12029
39016;"Las Terrazas";12029
39017;"Antonio I. Delgado";12029
39017;"Del Valle";12029
39017;"El Polvorin";12029
39017;"Francisco Javier Mina";12029
39017;"Tata Gildo";12029
39017;"Jose Maria Izazaga";12029
39017;"Lomas Verdes";12029
39017;"Timotlan";12029
39017;"Norberto Flores Baños";12029
39017;"Huaxcorral";12029
39017;"Tierras Prietas";12029
39018;"Valle Verde Norte";12029
39020;"CNOP Seccion  A";12029
39020;"CNOP Seccion B";12029
39020;"Moctezuma";12029
39020;"Ruffo Figueroa";12029
39020;"Vista Alegre";12029
39020;"Guerrero";12029
39022;"Rodolfo Neri Vela";12029
39022;"Lomas de Guadalupe";12029
39022;"Lomas de San Mateo";12029
39022;"Los Gobernadores";12029
39025;"Atlitenco Oriente";12029
39025;"Alianza Popular";12029
39025;"La Florida";12029
39025;"PRT";12029
39025;"Tierra y Libertad";12029
39026;"Jardin los Pinos";12029
39028;"Ricardo Flores Magon";12029
39028;"Ahuiyuco";12029
39028;"San Lucas";12029
39028;"Los Cedros";12029
39028;"Los Romeros";12029
39028;"Panoramica";12029
39029;"Plan de Ayala";12029
39030;"Cuauhtemoc Norte";12029
39030;"Juan N Alvarez";12029
39030;"Morelos";12029
39030;"Obrera";12029
39030;"San Juan";12029
39030;"Bella Vista";12029
39034;"El Mirador";12029
39034;"Lomas del Porvenir";12029
39036;"Jose Lopez Portillo";12029
39036;"1ro de Mayo";12029
39036;"SNTE";12029
39036;"Juana Arcos de Moreno";12029
39036;"Ocozoapa";12029
39038;"Corregidora";12029
39038;"Huacapita";12029
39038;"America";12029
39038;"Libertad";12029
39038;"PRD";12029
39038;"Seccion Septima";12029
39038;"Ampliacion Leyes de Reforma";12029
39038;"Heroes de Guerrero";12029
39038;"Heberto Castillo";12029
39038;"Flor de Nochebuena";12029
39038;"Jose Francisco Ruiz Massieu";12029
39038;"Lomas de Xocomulco";12029
39038;"Maria de la O";12029
39040;"Apantzingo";12029
39040;"El Encanto";12029
39040;"Lomas de San Antonio";12029
39040;"Los angeles";12029
39043;"INDECO (Unidad Guerrerense)";12029
39043;"Cooperativa de Vivienda";12029
39044;"16 de Septiembre";12029
39044;"La Esperanza";12029
39044;"La Herradura";12029
39044;"Miguel Hidalgo";12029
39044;"Primer Congreso de Anahuac";12029
39044;"Ampliacion Primer Congreso de Anahuac";12029
39047;"Linda Vista";12029
39047;"Plutarco Elias Calles";12029
39047;"Satelite";12029
39047;"San Rafael Oriente";12029
39047;"Niños Heroes";12029
39048;"12 de Septiembre";12029
39048;"Buenos Aires";12029
39048;"La Trinchera";12029
39048;"Los Puentes";12029
39048;"San angel";12029
39048;"Telumbre";12029
39048;"Nuevo Milenio";12029
39050;"Emiliano Zapata";12029
39050;"Nicolas Bravo";12029
39050;"Progreso";12029
39050;"Renacimiento";12029
39050;"Vista Hermosa";12029
39056;"Las Palmas";12029
39056;"Eduardo Neri";12029
39056;"San Pedro";12029
