d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
60265,Cher†n Atzicuir°n (Cheran†stico),Pueblo,Paracho,Michoac†n de Ocampo,,60253,16,60253,,28,065,1733,Rural,
60266,Los Reyes,Rancho,Paracho,Michoac†n de Ocampo,,60253,16,60253,,48,065,0001,Urbano,
60266,Aranza (Arantz†n),Pueblo,Paracho,Michoac†n de Ocampo,,60253,16,60253,,28,065,1730,Rural,
60267,Quinceo,Pueblo,Paracho,Michoac†n de Ocampo,,60253,16,60253,,28,065,1734,Urbano,
60270,Cher†n,Pueblo,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,28,024,1735,Urbano,
60270,La Salud,Colonia,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,09,024,6668,Urbano,
60270,San Pedro,Colonia,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,09,024,6669,Urbano,
60271,Tanaco,Pueblo,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,28,024,1736,Urbano,
60273,Casimiro Leco (El Cerecito),Rancher°a,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,29,024,3890,Rural,
60273,Kil¢metro Veintiuno,Rancher°a,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,29,024,6681,Rural,
60276,Cruciro,Rancher°a,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,29,024,0001,Rural,
60276,Tupukatiro,Rancho,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,48,024,6679,Rural,
60276,Copuro,Rancho,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,48,024,6680,Rural,
60276,TzerÇmbaro,Rancho,Cher†n,Michoac†n de Ocampo,,60272,16,60272,,48,024,6682,Rural,
60280,Emiliano Zapata,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0001,Urbano,
60280,El Cerecito,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0002,Urbano,
60280,El Durazno,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0003,Urbano,
60280,Guadalupe,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0004,Urbano,
60280,Los Girasoles,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0005,Urbano,
60280,Luis Mart°nez Villica§a,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0006,Urbano,
60280,San Francisco,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0007,Urbano,
60280,San Luis Rey,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0008,Urbano,
60280,Santa Cecilia,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0009,Urbano,
60280,El Jacal,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0010,Urbano,
60280,El Tecojote,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0011,Urbano,
60280,Janiri 1,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0012,Urbano,
60280,Janiri 2,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0013,Urbano,
60280,La Loma,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0014,Urbano,
60280,Lindavista,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0015,Urbano,
60280,Llano Grande,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0016,Urbano,
60280,Los Pinos,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0017,Urbano,
60280,Santa Cruz,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0018,Urbano,
60280,Tzipicu,Fraccionamiento,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,21,056,0019,Urbano,
60280,Nahuatzen,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1740,Urbano,
60282,El Padre,Rancho,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,48,056,0021,Rural,
60282,Arantepacua,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1743,Urbano,
60283,ComachuÇn,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1744,Urbano,
60284,Emiliano Zapata,Colonia,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,09,056,0020,Rural,
60284,La Mojonera,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1742,Rural,
60284,San Isidro,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1745,Rural,
60285,Tur°cuaro,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1746,Urbano,
60286,Santo Santiago,Barrio,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,02,056,0022,Urbano,
60286,Sevina,Pueblo,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,28,056,1741,Urbano,
60287,El Pino,Rancher°a,Nahuatzen,Michoac†n de Ocampo,,60272,16,60272,,29,056,1739,Rural,
60290,Camelinas,Fraccionamiento,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,21,090,0001,Urbano,
60290,Chuscatiro,Colonia,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,09,090,0002,Urbano,
60290,Cuarto,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0003,Urbano,
60290,Del Molinito,Colonia,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,09,090,0004,Urbano,
60290,Fuentes del Pedregal,Fraccionamiento,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,21,090,0005,Urbano,
60290,Itzihuapan,Fraccionamiento,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,21,090,0006,Urbano,
60290,La Antorcha,Colonia,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,09,090,0007,Urbano,
60290,Las Charanditas,Colonia,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,09,090,0008,Urbano,
60290,Pascual Villanueva,Colonia,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,09,090,0009,Urbano,
60290,Primero,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0010,Urbano,
60290,San Francisco,Colonia,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,09,090,0011,Urbano,
60290,Segundo,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0012,Urbano,
60290,Tercero,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0013,Urbano,
60290,Tingambato,Pueblo,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,28,090,1747,Urbano,
60293,La Escondida,Rancher°a,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,29,090,1749,Rural,
60294,ParangÅitiro,Rancho,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,48,090,0021,Rural,
60294,AngachuÇn,Rancher°a,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,29,090,4774,Rural,
60294,El Mes¢n,Rancher°a,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,29,090,4775,Rural,
60295,El Bosque,Rancho,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,48,090,0020,Rural,
60297,San Bartolo Primero,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0014,Urbano,
60297,San Bartolo Segundo,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0015,Urbano,
60297,San Miguel,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0016,Urbano,
60297,Santo Tom†s Primero,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0017,Urbano,
60297,Santo Tom†s Segundo,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0018,Urbano,
60297,Santos Reyes,Barrio,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,02,090,0019,Urbano,
60297,San Francisco Pichataro,Pueblo,Tingambato,Michoac†n de Ocampo,,60053,16,60053,,28,090,1748,Urbano,
60300,Centro,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1750,Urbano,02
60320,La Paz,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1753,Urbano,02
60322,Santa Cecilia,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1755,Urbano,02
60324,Agua Blanca,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,4731,Urbano,02
60330,Lomas de San Juan,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,0043,Urbano,02
60330,Los Purengues,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,0044,Urbano,02
60330,Jardines de San Juan,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1756,Urbano,02
60330,San Juan de Dios,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1757,Urbano,02
60340,L†zaro C†rdenas,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1758,Urbano,02
60350,Jard°n,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1759,Urbano,02
60360,Fray Juan de San Miguel,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,0040,Urbano,02
60360,Santa Rosa,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1761,Urbano,02
60364,San Gabriel,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,0027,Urbano,02
60364,Salazar y Abasolo,Unidad habitacional,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,31,075,0028,Urbano,02
60364,Jardines de San Gabriel,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,0029,Urbano,02
60364,El Molino,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,0032,Urbano,02
60364,Jardines del Para°so,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,0045,Urbano,02
60364,Los Pinos,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,1762,Urbano,02
60364,Purembe,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,1763,Urbano,02
60364,San Gabriel III,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,3495,Urbano,02
60364,San Gabriel II,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,3500,Urbano,02
60364,San Gabriel I,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,3530,Urbano,02
60365,El Chorrito,Unidad habitacional,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,31,075,3536,Urbano,02
60370,Los Mangos,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,0039,Urbano,02
60370,Carlos G†lvez Betancourt,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,1766,Urbano,02
60370,Sindicato Nacional Azucarero,Unidad habitacional,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,31,075,1767,Urbano,02
60373,Brinco del Diablo,Colonia,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,09,075,0023,Urbano,02
60373,Privada Salazar,Fraccionamiento,Los Reyes,Michoac†n de Ocampo,Los Reyes de Salgado,60381,16,60381,,21,075,0024,Urbano,02
